"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"bin_25666",391.531835228695,-1.83634039346638,0.243785512240052,3.24654978514299e-15,9.64349113122216e-13
"bin_15196",406.696397930333,-1.95062188969884,0.259216912640467,3.27164171910102e-15,9.64349113122216e-13
"bin_10145",419.25780343932,-1.81892455279549,0.241533701205009,3.3094250795009e-15,9.65827857855135e-13
"bin_25092",379.544863775287,-1.98614694755796,0.264252095512622,3.55290290865754e-15,1.02671927583911e-12
"bin_4170",427.639923627758,-1.73382276193348,0.230323251838659,3.60989036107521e-15,1.03305949789372e-12
"bin_25551",415.194568606067,-1.86855211723197,0.249126594800909,4.07898918168409e-15,1.15607966460885e-12
"bin_1552",420.063666289898,-1.72107572493118,0.229394776854294,4.14023384883402e-15,1.16226221836411e-12
"bin_22563",419.849737829819,-1.81646721833302,0.242745869468185,4.78044112822687e-15,1.32597478512753e-12
"bin_24023",295.733150768306,-2.00264939062166,0.267936621452695,4.81338383799178e-15,1.32597478512753e-12
"bin_22849",370.297729770723,-1.93572409192184,0.259086923214284,4.9795755556515e-15,1.35905526924429e-12
"bin_26657",395.163691010383,-1.72952973480451,0.231229580336821,5.05417762076945e-15,1.36498463083344e-12
"bin_169",515.851687653183,-1.49519924979088,0.199519554668292,5.09391740370736e-15,1.36498463083344e-12
"bin_14207",472.304314805126,-1.42805856099136,0.190395982086258,5.20198885717374e-15,1.38138579778426e-12
"bin_18776",398.866569692644,-1.8561721903389,0.248756187869921,5.46311659265171e-15,1.4377752204018e-12
"bin_24901",977.352390843,-0.588684478752895,0.0769419830621006,5.91502050280155e-15,1.54293048089008e-12
"bin_25089",359.142035940214,-1.92534644863465,0.259191222308303,6.87524948798436e-15,1.7776741570862e-12
"bin_10950",367.945700279353,-1.96398598227445,0.264701161938132,7.30910242613528e-15,1.86684362219147e-12
"bin_13345",352.492250292694,-2.16072179028434,0.291691890593961,7.35894996384885e-15,1.86684362219147e-12
"bin_10551",1585.34789031654,0.512066377916089,0.0669241326320814,7.410120226503e-15,1.86684362219147e-12
"bin_25384",887.883991016533,-0.695370546236522,0.0917252432584786,7.71054145878431e-15,1.92606711897565e-12
"bin_456",413.981102951466,-1.78570101999465,0.240838787362565,8.19067986986718e-15,2.01491000927765e-12
"bin_26681",350.522568128701,-1.94162005148373,0.262085423634281,8.20761109413299e-15,2.01491000927765e-12
"bin_28680",450.800592758294,-1.54748037135053,0.20832180343505,8.27127531288492e-15,2.01491000927765e-12
"bin_25674",412.062407309992,-1.62551964094482,0.219148052505432,8.46860411393019e-15,2.04607028575579e-12
"bin_26565",306.72952471985,-1.93760248836541,0.261877227818444,8.70530644265887e-15,2.08615945287653e-12
"bin_25982",486.462759185366,-1.49211643006228,0.201134986837455,9.14210876854756e-15,2.16589230704156e-12
"bin_15803",1400.28434740196,-0.554106386002518,0.072828307058725,9.18498230357563e-15,2.16589230704156e-12
"bin_17491",395.884993441115,-1.73721213329196,0.235156985557991,1.01270961983503e-14,2.36909752017914e-12
"bin_19353",428.329154612853,-1.67979743973216,0.227405725428929,1.04822355891211e-14,2.43286910413333e-12
"bin_25593",436.27383227204,-1.7180083712808,0.232718131437902,1.05948089714946e-14,2.43978585346699e-12
"bin_24955",391.322454084263,-2.02310052548136,0.274858588607168,1.1364142823647e-14,2.59666258813813e-12
"bin_1580",348.03658953983,-2.16299614829136,0.294463933989383,1.1807110005892e-14,2.67712595795132e-12
"bin_11510",389.595805727826,-1.8490502833528,0.251238076126547,1.20622755084302e-14,2.71410406783578e-12
"bin_16349",399.941223355371,-1.80713690744702,0.245726643756713,1.28215849507879e-14,2.86309877279867e-12
"bin_16703",349.662655431591,-1.88283131181393,0.25655471935247,1.35137501471325e-14,2.97542848461697e-12
"bin_28488",401.388084149835,-1.67310122335372,0.227413145881857,1.35265102774689e-14,2.97542848461697e-12
"bin_28614",392.6016362626,-1.93937890236325,0.264310873610535,1.38284482388955e-14,3.00512191530545e-12
"bin_19507",364.38763895474,-1.96476441467454,0.267970221654485,1.38654016990616e-14,3.00512191530545e-12
"bin_2524",399.169915624717,-1.78987127119256,0.243862840342734,1.41707371048666e-14,3.03344735123269e-12
"bin_17490",386.189914041572,-2.0312315011224,0.277136741691465,1.42425583385379e-14,3.03344735123269e-12
"bin_16741",329.345216684019,-1.81341160105923,0.247060049923362,1.43048304322616e-14,3.03344735123269e-12
"bin_8720",1381.99485099033,0.46868388085821,0.0618296899399066,1.45179917823323e-14,3.05665946982877e-12
"bin_18554",392.480964788019,-1.71248705791165,0.233366548803212,1.48610948521809e-14,3.10629683358177e-12
"bin_26591",322.516403570511,-1.90350123351815,0.259861757371017,1.49645186039019e-14,3.10629683358177e-12
"bin_2258",423.842062660867,-1.78585132411897,0.243550704652255,1.51456578090258e-14,3.12191195509682e-12
"bin_24875",784.851907784212,-0.792591170089943,0.106255334577824,1.56495529078416e-14,3.20337653827457e-12
"bin_20665",416.077998774422,-1.79947446646235,0.245900925068388,1.6401530571453e-14,3.33414838016653e-12
"bin_2929",383.757941235613,-1.93740089293537,0.26523777106403,1.72222305732151e-14,3.47700320805539e-12
"bin_26563",252.032402046692,-1.92350861724759,0.263311340942975,1.74995618426573e-14,3.50895976104875e-12
"bin_24753",535.57855175897,-1.37438223915063,0.187355866001902,1.85248059078245e-14,3.68944039823672e-12
"bin_30060",202.876739115739,-1.84169036957408,0.252107628791261,1.86749967052717e-14,3.6943906233865e-12
"bin_25270",437.994589002553,-1.64668483754716,0.225326793959914,1.93316609073837e-14,3.79880024604029e-12
"bin_228",413.18674070504,-1.62868366871996,0.222898639865841,1.98159375816147e-14,3.86566385265471e-12
"bin_8021",463.079681230918,-1.47097609671226,0.201067045594013,1.99490249076765e-14,3.86566385265471e-12
"bin_5436",369.916377980079,-2.03049596465722,0.278861695494803,2.0065360613929e-14,3.86566385265471e-12
"bin_6195",379.604955250838,-1.84322450371574,0.252983974432392,2.07272660734747e-14,3.9672525635178e-12
"bin_25533",418.380260351678,-1.69675478504913,0.232665063974721,2.08779108738331e-14,3.97030516720712e-12
"bin_36",332.329348032568,-1.9438607703947,0.267622359338322,2.33970881742673e-14,4.42084981426092e-12
"bin_25393",584.219509470108,-1.31786331924582,0.180490653563958,2.49478720340208e-14,4.67122129522389e-12
"bin_22954",362.606234874897,-1.85557289565555,0.255597314159864,2.50391153699747e-14,4.67122129522389e-12
"bin_18719",418.689199685276,-1.68379066121258,0.231952459712601,2.69142242987885e-14,4.98945707818296e-12
"bin_18274",441.113007981525,-1.58379812140365,0.218030210461685,2.72962062471353e-14,5.01524858105806e-12
"bin_22832",392.210206832421,-1.88942812507059,0.260841957256892,2.73936430163641e-14,5.01524858105806e-12
"bin_28627",366.350233415097,-1.89511569667842,0.261607056262164,2.82739021854244e-14,5.14445395566402e-12
"bin_24003",389.389341057297,-1.86069025749392,0.257201557729098,2.9999654635018e-14,5.42496822099257e-12
"bin_10962",396.598468283618,-1.82960591858152,0.252902831519815,3.05953868491547e-14,5.4989611144249e-12
"bin_12123",448.729514018968,-1.6114402357874,0.222421767005425,3.14074100845732e-14,5.61069587668412e-12
"bin_19471",416.392583299348,-1.65807959848285,0.229086091263124,3.23193300386112e-14,5.73882272420544e-12
"bin_380",405.791863841249,-1.64668587944557,0.227452667227259,3.27829943682012e-14,5.78629665866526e-12
"bin_12370",329.784080281582,-1.94143589100492,0.268974538941186,3.33235851940276e-14,5.83752703509161e-12
"bin_21070",356.584567305753,-1.99104583742929,0.275993300700233,3.34693333196663e-14,5.83752703509161e-12
"bin_23779",439.891611530125,-1.57386224200853,0.217473921680511,3.38280599024244e-14,5.86538760990507e-12
"bin_1567",396.615368507133,-1.83339380921475,0.254109965012638,3.52491652590705e-14,6.04732836821775e-12
"bin_20559",481.583674928315,-1.40095998660077,0.19334063057343,3.52877079431894e-14,6.04732836821775e-12
"bin_25735",367.04589994534,-1.80645560387679,0.250575180263848,3.71192677108353e-14,6.3244366187548e-12
"bin_5041",371.953512834597,-1.90782189020001,0.265018323387893,3.76437806236768e-14,6.36873985589379e-12
"bin_1611",466.856510859742,-1.43139964680115,0.197938553866375,3.78114219969268e-14,6.36873985589379e-12
"bin_523",415.190694738474,-1.60043125482411,0.221838424962758,3.90281861696088e-14,6.53633417917834e-12
"bin_2064",445.75795042495,-1.53998661150569,0.213413617440199,4.05504025996448e-14,6.7529020735996e-12
"bin_23742",669.647685076617,-1.00943881259893,0.138720633642604,4.1857598920708e-14,6.93143025722916e-12
"bin_28544",385.092271704688,-1.91340854678518,0.266471415741497,4.36398820483717e-14,7.18619644278102e-12
"bin_25332",373.16262416631,-1.80572588293671,0.251373751252178,4.41150904370775e-14,7.2240911429072e-12
"bin_30295",172.421587404395,-1.79903884278706,0.25027178793717,4.46593679194058e-14,7.27281507620113e-12
"bin_22656",408.337072672876,-1.75756963734891,0.244954470725119,4.92279894007416e-14,7.97277041525417e-12
"bin_5413",371.992160906885,-1.77864230049386,0.24804545698023,4.97378753149723e-14,8.01133121739959e-12
"bin_18558",427.248182305842,-1.69006915195913,0.235636717442895,5.03507119430508e-14,8.06596513713785e-12
"bin_24031",289.037926822508,-1.74213178411007,0.243209896419857,5.25215233189174e-14,8.3682401153968e-12
"bin_20528",545.579015422313,-1.19820731299693,0.166487138786105,5.33153590614534e-14,8.44905120266344e-12
"bin_7742",503.092852463213,-1.34320993946428,0.186816384889705,5.56996119379238e-14,8.77968856407616e-12
"bin_14655",913.479574602848,-0.648788837120726,0.0885045751489127,5.73065584200206e-14,8.98493678717301e-12
"bin_1560",400.05730545552,-1.6185324845614,0.226141080925323,5.88991200351512e-14,9.1562001249131e-12
"bin_13348",378.851555962085,-1.69637655885834,0.237193576964143,5.91099363019187e-14,9.1562001249131e-12
"bin_6203",396.080524325627,-1.75260579568335,0.245092812531634,5.93307851763605e-14,9.1562001249131e-12
"bin_8761",756.061843333473,-1.79152697402327,0.250980162122949,6.14289489460437e-14,9.3546734434163e-12
"bin_17440",404.516334842634,-1.77844177283676,0.249086541096562,6.14808713718274e-14,9.3546734434163e-12
"bin_26607",382.997616593948,-1.95048713959442,0.273528617153921,6.15689594253889e-14,9.3546734434163e-12
"bin_6750",420.489662677018,-1.58325067376308,0.221486115432185,6.35768476459749e-14,9.61021108314234e-12
"bin_165",1195.9211625533,-0.518663767757467,0.070476698171873,6.71667094634523e-14,1.00991234059542e-11
"bin_22939",569.499134967752,-1.08280593027119,0.150383692839891,6.74965161817403e-14,1.00991234059542e-11
"bin_309",392.965317080178,-1.84782198377534,0.259480684169287,6.80206766452395e-14,1.01261488120964e-11
"bin_6207",337.803307462725,-1.88051793197011,0.264161276199584,6.86726131751453e-14,1.01718288741235e-11
"bin_2242",454.010990369538,-1.55427324910356,0.217700593098736,6.97812337804578e-14,1.02353551603341e-11
"bin_27587",420.10098811549,-1.76411677960803,0.247552551566528,6.97959827394206e-14,1.02353551603341e-11
"bin_25333",414.035655386971,-1.62585548836818,0.227879446197388,7.02559652250393e-14,1.0251806093927e-11
"bin_3230",455.032784267204,-1.56129893338823,0.218865568208998,7.22010888415232e-14,1.04837403679445e-11
"bin_23512",418.786888115346,-1.72620919735214,0.242465485565266,7.36420267186774e-14,1.06405508801948e-11
"bin_2309",462.899175228076,-1.38654995507713,0.194237341146531,7.80115911860191e-14,1.12169251795078e-11
"bin_27516",430.859660374199,-1.66198488534465,0.233596408562797,7.88063280194273e-14,1.12629177879556e-11
"bin_17442",431.392907705742,-1.74182362983607,0.244955071025039,7.90956704473744e-14,1.12629177879556e-11
"bin_17465",411.922564320436,-1.59018305469528,0.223687412142862,8.46207479463602e-14,1.19917363772448e-11
"bin_3452",425.219045556921,-1.66451077779575,0.234440275666235,8.72802752292016e-14,1.23094420701241e-11
"bin_26652",371.105142466445,-1.83497414808443,0.259144417447842,9.13292629127529e-14,1.28191493029348e-11
"bin_10194",349.317561339776,-1.96253857607489,0.277398440104441,9.25164594053709e-14,1.29242424522877e-11
"bin_4817",462.103241014857,-1.55517150098961,0.219119059271322,9.40970721507613e-14,1.30098604212074e-11
"bin_15726",418.003737963452,-1.73074502732982,0.244250989000878,9.42575098684886e-14,1.30098604212074e-11
"bin_25221",386.731932113653,-1.77937903567861,0.251219732574173,9.44534580722752e-14,1.30098604212074e-11
"bin_24317",389.629849768864,-1.79065326591704,0.253057063157236,9.64447428855972e-14,1.31933884746824e-11
"bin_26894",418.251932296214,-1.56050963360868,0.220069941247414,9.69110895054123e-14,1.31933884746824e-11
"bin_5493",437.578211566864,-1.68640130462268,0.238116845084677,9.71286911048339e-14,1.31933884746824e-11
"bin_15245",905.594233734741,-0.615040386307427,0.0846147794851234,9.94735679329577e-14,1.34499215063847e-11
"bin_19276",433.343023010386,-1.57951039357914,0.222894430607177,1.00903971297849e-13,1.35810294884721e-11
"bin_16635",333.504447137929,-1.92723563949628,0.273044283889423,1.03830762418161e-13,1.39114343319896e-11
"bin_18717",386.295855848537,-1.76420943181558,0.249609731710601,1.04536106828117e-13,1.39425623749573e-11
"bin_27777",330.155471001074,-1.66889269139691,0.236058434139243,1.07661015313813e-13,1.42802112831697e-11
"bin_24693",408.020510996038,-1.67104303616431,0.236366557784805,1.08814427525169e-13,1.42802112831697e-11
"bin_27485",406.899062247107,-1.76537691733247,0.250025997666951,1.08951693583399e-13,1.42802112831697e-11
"bin_16683",384.488302414934,-1.76635499524246,0.250117135890149,1.09005548198982e-13,1.42802112831697e-11
"bin_18794",422.287075056297,-1.7560075587107,0.248610267754404,1.09857387592038e-13,1.43281254719597e-11
"bin_26692",364.086350439004,-1.88443760056811,0.267340088838483,1.12870533192929e-13,1.46562635964528e-11
"bin_25688",352.601572692227,-1.99155450460978,0.28284592849254,1.16477497959103e-13,1.50582926747479e-11
"bin_25510",489.350805432179,-1.33065803968182,0.187747571449428,1.17074688175317e-13,1.50694039679286e-11
"bin_28664",392.115873727207,-1.54869883241341,0.219211072967457,1.18216558828674e-13,1.51003691885782e-11
"bin_28456",415.576812298229,-1.52815864542248,0.216245403027632,1.18739603125568e-13,1.51003691885782e-11
"bin_227",383.187552620219,-1.86537725140856,0.264884987709865,1.18852139087737e-13,1.51003691885782e-11
"bin_10685",429.358734145903,-1.62826912059408,0.23066741483237,1.19428844301035e-13,1.51085176593017e-11
"bin_5418",641.773235176541,-0.946322575521195,0.132448109113771,1.20687004957098e-13,1.52024365731428e-11
"bin_30299",168.69911796862,-1.8382849347746,0.260832410606143,1.24171541926526e-13,1.55748100843672e-11
"bin_24709",379.471207448052,-1.77041960231161,0.251491671322578,1.27949097846356e-13,1.59380956989336e-11
"bin_28674",372.116942926271,-1.75027642276621,0.248533558128469,1.2814929707719e-13,1.59380956989336e-11
"bin_237",393.344451465018,-1.76859244082422,0.2513023356318,1.29886301764938e-13,1.60862547513584e-11
"bin_24715",417.655942133844,-1.62184684494794,0.230158800498868,1.31915283958489e-13,1.62691837236838e-11
"bin_15327",885.634882209123,-0.665362386105903,0.0922729858145527,1.32622477224231e-13,1.62882505777559e-11
"bin_18540",409.95066230102,-1.58728618867596,0.225323482248099,1.34309039129997e-13,1.64269428937585e-11
"bin_28470",410.655998140964,-1.69932070483369,0.241522837099561,1.36907880933008e-13,1.66122306416863e-11
"bin_2732",460.199743152511,-1.53407988764751,0.217681428429112,1.36951148253826e-13,1.66122306416863e-11
"bin_16643",470.598060409073,-1.38290853212637,0.195951208831334,1.39233430402913e-13,1.67480808655183e-11
"bin_16618",485.361942636238,-1.47976614803323,0.20999367332416,1.39366650558994e-13,1.67480808655183e-11
"bin_176",333.060503583877,-2.16407894677234,0.308568877416501,1.39775678277837e-13,1.67480808655183e-11
"bin_25860",1177.27557623258,0.491842657716576,0.0677198610989529,1.48006426739851e-13,1.76624997351572e-11
"bin_1538",416.579750166915,-1.53858099095386,0.218728067733787,1.48659838623795e-13,1.76689411422378e-11
"bin_26587",295.12557869096,-1.8691669696372,0.266664789851025,1.51183072465337e-13,1.78277135792438e-11
"bin_5382",399.651111663966,-1.73151849743213,0.246725284605639,1.5135057054687e-13,1.78277135792438e-11
"bin_10930",383.274424352859,-1.74443663855983,0.248595154010165,1.51816860587634e-13,1.78277135792438e-11
"bin_3188",498.852211381384,-1.32575717088379,0.187952625487387,1.52414975640163e-13,1.78277135792438e-11
"bin_2960",420.101174757132,-1.66949904733775,0.237784605925206,1.54058166733392e-13,1.79486898127805e-11
"bin_26600",376.645804097903,-1.67786446342602,0.239118910655881,1.59029693208724e-13,1.84218328859173e-11
"bin_1100",436.587666935093,-1.50143311764809,0.213658951404979,1.5950974332895e-13,1.84218328859173e-11
"bin_13833",336.840784544599,-1.83418802244792,0.26181862808222,1.61088740995638e-13,1.84218328859173e-11
"bin_18609",1206.86305055363,-0.461182016639698,0.0635046576596908,1.61096195492149e-13,1.84218328859173e-11
"bin_16319",436.01053392888,-1.61716066159026,0.230393835968715,1.61244160828018e-13,1.84218328859173e-11
"bin_16680",417.183740567218,-1.78087515599764,0.254300412790942,1.67412383136967e-13,1.90526926847307e-11
"bin_19942",427.52343597187,-1.68887812179458,0.241069798443637,1.68982120855596e-13,1.91573730551521e-11
"bin_20664",380.313372673997,-1.82700325511482,0.261211080446683,1.74033837634785e-13,1.95995668003898e-11
"bin_23634",447.238219995401,-1.57448378670808,0.224659345982988,1.74212461042954e-13,1.95995668003898e-11
"bin_28501",384.482831498628,-1.65550743054585,0.236537428009433,1.80406651533627e-13,2.0219264108765e-11
