ImageNumber,ObjectNumber,FileName_DNA,FileName_chr18,FileName_chr19,FileName_speckles,PathName_DNA,PathName_chr18,PathName_chr19,PathName_speckles,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMaximum_Z,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_BoundingBoxMinimum_Z,AreaShape_BoundingBoxVolume,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_SurfaceArea,AreaShape_Volume,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_spotsSpeckles_1,Neighbors_FirstClosestDistance_spotsSpeckles_1,Neighbors_FirstClosestObjectNumber_spotsSpeckles_1,Neighbors_NumberOfNeighbors_spotsSpeckles_1,Neighbors_PercentTouching_spotsSpeckles_1,Neighbors_SecondClosestDistance_spotsSpeckles_1,Neighbors_SecondClosestObjectNumber_spotsSpeckles_1,Number_Object_Number,Parent_Nuclei
2,406,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,793,547,13,792,546,12,1,792.0,546.0,12.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589742,1,792.0,546.0,12.0,143.35946900455278,1.8155232214086665,612,0.0,0.0,2.1871595385212452,806,406,17
2,407,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,732,695,13,731,694,12,1,731.0,694.0,12.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589742,1,731.0,694.0,12.0,84.49533589271023,0.49591808127031894,735,0.0,0.0,6.105561628362446,657,407,28
2,408,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,745,702,13,744,701,12,1,744.0,701.0,12.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589742,1,744.0,701.0,12.0,89.17509739312523,3.1622776601683795,692,0.0,0.0,5.364769854381282,658,408,28
2,409,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,465,731,18,457,713,12,864,459.96120689655174,721.2413793103449,14.357758620689655,7.623653004050806,1,0.26851851851851855,17.31263803373271,7.023336565504202,705.8962878692166,232,459.96120689655174,721.2413793103449,14.357758620689655,11.063814417926855,3.763107381138192,693,0.0,0.0,5.487085218168052,694,409,29
2,410,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,544,780,13,543,779,12,1,543.0,779.0,12.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589276,1,543.0,779.0,12.0,81.66018052783393,3.5090446587102995,570,0.0,0.0,4.139625586934154,571,410,30
2,411,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,554,788,13,553,786,12,2,553.0,786.5,12.0,1.563185283593544,1,1.0,2.0,0.0,26.60760181058209,2,553.0,786.5,12.0,29.751751677339296,2.6163029874833326,774,0.0,0.0,4.589739176556182,573,411,30
2,412,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,561,793,13,559,791,12,4,559.6666666666666,791.3333333333334,12.0,1.789400457879299,1,0.75,2.666666666666667,1.3333333333333333,35.294778814043326,3,559.6666666666666,791.3333333333334,12.0,95.89467874855707,1.169235310567847,661,1.0,100.0,2.271716947150469,774,412,30
2,413,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,124,826,13,123,825,12,1,123.0,825.0,12.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589566,1,123.0,825.0,12.0,112.42119449122495,3.905124837953327,698,0.0,0.0,4.421065827849429,280,413,31
2,414,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,377,339,14,376,338,13,1,376.0,338.0,13.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589507,1,376.0,338.0,13.0,165.41587275215295,2.0,832,0.0,0.0,3.3939230659287443,718,414,8
2,415,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,780,426,14,779,425,13,1,779.0,425.0,13.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589742,1,779.0,425.0,13.0,177.13759477388834,2.0353284706580106,723,0.0,0.0,2.23606797749979,887,415,14
2,416,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,392,734,14,391,733,13,1,391.0,733.0,13.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589507,1,391.0,733.0,13.0,76.21840276434615,0.3076923076923084,814,1.0,100.0,2.2273899836150255,773,416,29
2,417,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,398,735,14,397,734,13,1,397.0,734.0,13.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589507,1,397.0,734.0,13.0,138.37762834275614,1.046266962210419,814,0.0,0.0,1.2785677638919732,773,417,29
2,418,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,393,737,15,390,735,13,12,390.75,735.5,13.25,1.969490043685393,1,0.3333333333333333,4.092012053567051,2.2924740682201774,57.653866457211066,4,390.75,735.5,13.25,54.09049322354349,0.8501445353264729,773,1.0,75.0,2.5614489473848923,814,418,29
2,419,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,550,790,15,546,785,13,40,546.8666666666667,787.4,13.666666666666666,3.059831741945869,1,0.375,5.485455154645571,3.955305859784355,113.91146274637165,15,546.8666666666667,787.4,13.666666666666666,16.8015457305781,2.6422157271079993,774,1.0,0.0,5.076985519786833,661,419,30
2,420,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,560,796,14,559,795,13,1,559.0,795.0,13.0,1.2407009817988,1,1.0,0.0,0.0,15.374364388589276,1,559.0,795.0,13.0,19.347851604033224,3.9792879019627394,661,0.0,0.0,6.064392756421031,774,420,30
2,421,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,453,216,15,452,214,14,2,452.0,214.5,14.0,1.563185283593544,1,1.0,2.0,0.0,26.607601810581812,2,452.0,214.5,14.0,97.81529354676688,2.5,785,0.0,0.0,2.57390753524675,786,421,7
2,422,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,760,505,15,756,500,14,20,757.7142857142857,502.14285714285717,14.0,2.3733755965792427,1,0.35,6.464976285134148,1.248231849232701,76.7306914597927,7,757.7142857142857,502.14285714285717,14.0,62.53272766139169,2.7292818820775264,801,0.0,0.0,6.371172320279368,649,422,17
2,423,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,745,504,15,743,502,14,4,743.3333333333334,502.6666666666667,14.0,1.789400457879299,1,0.75,2.666666666666667,1.3333333333333333,35.29477881404454,3,743.3333333333334,502.6666666666667,14.0,34.53883179753332,2.4037008503093156,801,0.0,0.0,6.429276857239039,607,423,17
2,424,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,519,595,19,505,584,14,770,511.1528239202658,589.4817275747508,16.056478405315616,8.314879461624903,1,0.39090909090909093,17.363750302806448,8.686855613820901,685.6160935579653,301,511.1528239202658,589.4817275747508,16.056478405315616,100.5313771894694,4.0023589027750015,890,0.0,0.0,6.8488208920994005,807,424,22
2,425,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,589,603,19,578,592,14,605,583.9466666666667,595.9066666666666,16.066666666666666,5.232238679605294,1,0.12396694214876033,15.509554866150975,7.512499000966872,448.8931186081478,75,583.9466666666667,595.9066666666666,16.066666666666666,20.051096271143432,1.9017505799346481,866,0.0,0.0,2.488008625891909,891,425,21
2,426,C1-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C2-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C3-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,C4-250324_SRRM2-SiR_XCP19-orange_XCP18-Green_Hoechst_CSSx50_forQuant_DMSO.lif - R 1 (6)_Merged.tif,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,/project/general_aktas/michal/speckle_playground/250328_DNAFISH_analysis/250324_DNAFISH_for_analysis/DMSO,598,602,16,595,598,14,24,596.4285714285714,599.4285714285714,14.142857142857142,2.3733755965792427,1,0.2916666666666667,4.776177900809251,3.0470850560937683,70.98368535846839,7,596.4285714285714,599.4285714285714,14.142857142857142,90.1998248794408,3.871523187406797,765,1.0,42.857142857142854,4.003052458046629,891,426,21
